seed,x,z,latitudeDegrees,temperatureC,rainfallMm,evaporationMm,aridity,marineClass,winner
4303642605,8192,-60000,-33.75,9.948217985600202,776.3634186668191,749.7285137973762,1.0355260662750267,LAND,minecraft:old_growth_pine_taiga
4303642605,-8192,0,0.0,22.51385408807932,1377.7061396912395,925.2493735854277,1.489010615973183,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
4303642605,0,0,0.0,22.51767138243844,1392.6797866069203,925.318084883892,1.5050822083323623,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
4303642605,8192,0,0.0,22.672371373943157,1334.595051318066,928.1026847309768,1.4379821040006113,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
4303642605,-8192,60000,33.75,10.28000950232645,725.4557102385826,753.9109199405001,0.9622565359523334,LAND,minecraft:plains
4303642605,0,60000,33.75,12.138539921568338,1171.828664055122,738.4937185882301,1.5867821682969672,MAJOR_OCEAN,minecraft:deep_ocean
4303642605,8192,60000,33.75,9.908073305999762,698.7942966153657,753.2014614455884,0.9277654550406723,LAND,minecraft:plains
4303642605,-8192,150000,54.0,4.237008008821904,825.0159496901917,609.2897464063037,1.3540617654511313,LAND,minecraft:old_growth_pine_taiga
4303642605,0,150000,54.0,5.593147704003486,1296.2333470494464,620.6766586720628,2.088419677038825,MAJOR_OCEAN,minecraft:deep_cold_ocean
4303642605,8192,150000,54.0,4.3972396852347835,1081.7257400281126,604.7402604644004,1.7887443763003623,LAND,minecraft:old_growth_spruce_taiga
4303642605,-8192,500000,75.0,-8.36489965428391,636.6306191360325,502.0023924666647,1.2681824403422695,LAND,minecraft:ice_spikes
4303642605,0,500000,75.0,-2.118053762964973,1096.1319215034544,481.87503226663046,2.2747223825801877,MAJOR_OCEAN,minecraft:deep_frozen_ocean
4303642605,8192,500000,75.0,-7.9729925910792145,610.9503252774829,499.36658273396245,1.2234505599726258,LAND,minecraft:ice_spikes
4303642605,-8192,2000000,85.71428571428571,-7.223505811472784,1106.9673560431647,430.0,2.574342688472476,COASTAL_WATER,minecraft:frozen_ocean
4303642605,0,2000000,85.71428571428571,-5.945177427210049,1266.5485171612293,430.0,2.9454616678168124,MAJOR_OCEAN,minecraft:deep_frozen_ocean
4303642605,8192,2000000,85.71428571428571,-7.499961308630901,1168.0795652381844,430.0,2.71646410520508,COASTAL_WATER,minecraft:frozen_ocean
42,-8192,-2000000,-85.71428571428571,-7.36674083309276,1099.9755089240311,430.0,2.558082578893096,COASTAL_WATER,minecraft:frozen_ocean
42,0,-2000000,-85.71428571428571,-6.112310060784387,1217.3776101452115,430.0,2.8311107212679336,MAJOR_OCEAN,minecraft:deep_frozen_ocean
42,8192,-2000000,-85.71428571428571,-7.510692501294954,1213.4998719510695,430.0,2.8220927254676034,COASTAL_WATER,minecraft:frozen_ocean
42,-8192,-500000,-75.0,-8.408044616596914,706.3549706577774,503.9655542856098,1.4015937491185526,LAND,minecraft:ice_spikes
42,0,-500000,-75.0,-2.1182155086778462,1169.109269143037,481.87212084379877,2.4261815916966265,MAJOR_OCEAN,minecraft:deep_frozen_ocean
42,8192,-500000,-75.0,-8.443623757792746,648.3064699913311,500.87884697963784,1.294337890091986,LAND,minecraft:ice_spikes
42,-8192,-150000,-54.0,4.643364864805461,870.3222105329021,608.5928779160664,1.4300565157992728,LAND,minecraft:old_growth_pine_taiga
42,0,-150000,-54.0,5.4146732270290165,1355.9918437597298,617.4641180865223,2.196065818305123,MAJOR_OCEAN,minecraft:deep_cold_ocean
42,8192,-150000,-54.0,4.255601312558468,762.5307733985841,611.7469297430672,1.246480752619136,LAND,minecraft:old_growth_pine_taiga
42,-8192,-60000,-33.75,10.016988115183404,749.0827187642549,751.3091870986749,0.9970365485040613,LAND,minecraft:old_growth_pine_taiga
42,0,-60000,-33.75,12.453988943973433,1256.3087525008198,744.1718009915218,1.6881972023488871,MAJOR_OCEAN,minecraft:deep_ocean
42,8192,-60000,-33.75,10.080332870086092,813.9302787116252,748.8169613629905,1.086954917834815,LAND,minecraft:forest
42,-8192,0,0.0,22.370133320191226,1443.8713731843343,922.6623997634421,1.5648967309760569,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
42,0,0,0.0,22.489362740167326,1256.6599110503223,924.808529323012,1.3588325271721224,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
42,8192,0,0.0,22.482170998655455,1410.8145999051062,924.6790779757982,1.52573431529726,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
42,-8192,60000,33.75,9.867693001976214,755.974281060483,747.340778666791,1.011552296676616,LAND,minecraft:old_growth_pine_taiga
42,0,60000,33.75,12.158384095740079,1213.1753686407794,738.8509137233214,1.6419758656413859,MAJOR_OCEAN,minecraft:deep_ocean
42,8192,60000,33.75,9.786451148851148,682.6246085878734,749.3564300983007,0.910947822918296,LAND,minecraft:plains
42,-8192,150000,54.0,4.16473003021262,914.3235256535067,607.1061127672341,1.5060357759963134,LAND,minecraft:old_growth_pine_taiga
42,0,150000,54.0,5.558456828474343,1273.418235733119,620.0522229125381,2.0537273937210636,MAJOR_OCEAN,minecraft:deep_cold_ocean
42,8192,150000,54.0,4.626112247713312,949.3741981100624,610.2966687683196,1.5555945930789001,LAND,minecraft:old_growth_pine_taiga
42,-8192,500000,75.0,-4.964526776282775,744.6129299889924,435.6508283764781,1.709196635213367,LAND,minecraft:snowy_taiga
42,0,500000,75.0,-2.187951399472832,978.8067479586422,480.616874809489,2.0365634235099006,MAJOR_OCEAN,minecraft:deep_frozen_ocean
42,8192,500000,75.0,-8.454696497696384,660.1732646530133,502.89078876975464,1.312756724512744,LAND,minecraft:ice_spikes
42,-8192,2000000,85.71428571428571,-7.375411601341086,1306.1654830167215,430.0,3.037594146550515,COASTAL_WATER,minecraft:frozen_ocean
42,0,2000000,85.71428571428571,-6.058099808921904,1254.6280214469423,430.0,2.917739584760331,MAJOR_OCEAN,minecraft:deep_frozen_ocean
42,8192,2000000,85.71428571428571,-7.358611160062671,1266.5085462778904,430.0,2.945368712274164,COASTAL_WATER,minecraft:frozen_ocean
-987654321,-8192,-2000000,-85.71428571428571,-7.507358374093137,1013.4904357775164,430.0,2.3569545018081777,COASTAL_WATER,minecraft:frozen_ocean
-987654321,0,-2000000,-85.71428571428571,-6.047850055273633,1209.869418007179,430.0,2.813649809319021,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-987654321,8192,-2000000,-85.71428571428571,-7.2980245117682125,1132.5652500397862,430.0,2.6338726745111307,COASTAL_WATER,minecraft:frozen_ocean
-987654321,-8192,-500000,-75.0,-8.060588073931347,617.8838639010376,501.45966687873465,1.232170610543753,LAND,minecraft:ice_spikes
-987654321,0,-500000,-75.0,-2.030359454357036,1195.9035737976174,483.45352982157334,2.4736680984395454,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-987654321,8192,-500000,-75.0,-8.151135796690713,651.4205643313151,500.61454801148926,1.3012417775688867,LAND,minecraft:ice_spikes
-987654321,-8192,-150000,-54.0,4.634413116024808,884.9313088923932,610.858836144759,1.4486674441469247,LAND,minecraft:old_growth_pine_taiga
-987654321,0,-150000,-54.0,5.571748362569754,1154.6811665528542,620.2914705262556,1.8615138550482115,MAJOR_OCEAN,minecraft:deep_cold_ocean
-987654321,8192,-150000,-54.0,4.4658634281276575,926.4804025727817,610.4897951036413,1.5176017846711025,LAND,minecraft:old_growth_spruce_taiga
-987654321,-8192,-60000,-33.75,10.115678389667869,742.7731382323,751.9535117062547,0.9877913018144917,LAND,minecraft:plains
-987654321,0,-60000,-33.75,12.498721604085766,1117.716903834529,744.9769888735439,1.5003374876378306,MAJOR_OCEAN,minecraft:deep_ocean
-987654321,8192,-60000,-33.75,9.937352240448373,739.495030546424,755.2346354332901,0.9791593179809133,LAND,minecraft:plains
-987654321,-8192,0,0.0,22.490168392555514,1233.0222261026286,924.8230310659992,1.3332520760013762,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
-987654321,0,0,0.0,22.391502151403397,1462.7602972202305,923.0470387252611,1.5847082931334895,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
-987654321,8192,0,0.0,22.528429282746416,1447.590312511267,925.5117270894355,1.5640972125374066,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
-987654321,-8192,60000,33.75,10.474298290214778,848.4360567162443,747.4697861838088,1.1350773936267267,LAND,minecraft:forest
-987654321,0,60000,33.75,12.459295338797487,1159.0698123117959,744.2673160983547,1.5573299905038758,MAJOR_OCEAN,minecraft:deep_ocean
-987654321,8192,60000,33.75,11.559428216563273,839.2762360945671,747.031684990813,1.123481443902729,LAND,minecraft:forest
-987654321,-8192,150000,54.0,3.8782903103603856,888.0205879695015,608.2265423262505,1.4600161718907205,LAND,minecraft:old_growth_pine_taiga
-987654321,0,150000,54.0,5.408687362341644,1247.06526721147,617.3563725221496,2.0200087384158776,MAJOR_OCEAN,minecraft:deep_cold_ocean
-987654321,8192,150000,54.0,4.155056438388522,912.1104956639708,606.9319881144004,1.5028215904350184,LAND,minecraft:old_growth_pine_taiga
-987654321,-8192,500000,75.0,-5.4847329328684875,683.9991025514759,446.646163233565,1.531411571073525,LAND,minecraft:snowy_taiga
-987654321,0,500000,75.0,-1.8431311021797392,1055.065709431679,486.8236401607647,2.1672441976796004,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-987654321,8192,500000,75.0,-4.792544656765087,777.5146950628443,436.26708266107494,1.782198854702215,LAND,minecraft:snowy_taiga
-987654321,-8192,2000000,85.71428571428571,-7.544065131786526,1273.5090926987266,430.0,2.9616490527877364,COASTAL_WATER,minecraft:frozen_ocean
-987654321,0,2000000,85.71428571428571,-6.013016853169476,1294.269400187151,430.0,3.0099288376445372,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-987654321,8192,2000000,85.71428571428571,-7.565656255782432,1192.2476101305951,430.0,2.772668860768826,COASTAL_WATER,minecraft:frozen_ocean
0,-8192,-2000000,-85.71428571428571,-7.554586114402841,1253.4111057749233,430.0,2.914909548313775,COASTAL_WATER,minecraft:frozen_ocean
0,0,-2000000,-85.71428571428571,-5.732651314492726,1259.7552557702538,430.0,2.9296633855122183,MAJOR_OCEAN,minecraft:deep_frozen_ocean
0,8192,-2000000,-85.71428571428571,-7.2207586949710025,1046.6260971848358,430.0,2.434014179499618,COASTAL_WATER,minecraft:frozen_ocean
0,-8192,-500000,-75.0,-8.433954941507206,676.8674317058216,502.99374284051225,1.3456776378238977,LAND,minecraft:ice_spikes
0,0,-500000,-75.0,-1.9138866850587,1090.3113378016308,485.5500396689434,2.245517966685832,MAJOR_OCEAN,minecraft:deep_frozen_ocean
0,8192,-500000,-75.0,-8.678188172746976,646.1886068266674,503.712673050769,1.2828515965520253,LAND,minecraft:ice_spikes
0,-8192,-150000,-54.0,4.169437335628056,827.8670556644231,611.69603527487,1.353396144365093,LAND,minecraft:old_growth_pine_taiga
0,0,-150000,-54.0,5.287777529971205,1278.3580076108858,615.1799955394818,2.078022719984304,MAJOR_OCEAN,minecraft:deep_cold_ocean
0,8192,-150000,-54.0,4.147108936854532,884.3422730170481,607.0165358054218,1.4568668575785269,LAND,minecraft:old_growth_pine_taiga
0,-8192,-60000,-33.75,10.041691458535508,753.3791908498989,753.186521647252,1.0002558054308055,LAND,minecraft:old_growth_pine_taiga
0,0,-60000,-33.75,12.45637108035989,1261.8245291525163,744.214679446478,1.6955114753864022,MAJOR_OCEAN,minecraft:deep_ocean
0,8192,-60000,-33.75,10.768621349480512,792.39517885503,750.3369841756596,1.0560524078732128,LAND,minecraft:old_growth_pine_taiga
0,-8192,0,0.0,22.58718050305724,1417.8299889977793,926.5692490550304,1.5301932267272689,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
0,0,0,0.0,22.4173431390131,1435.3385070344077,923.5121765022358,1.5542171977316996,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
0,8192,0,0.0,22.54635109827527,1281.4265910741747,925.8343197689549,1.38407765159749,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
0,-8192,60000,33.75,9.838275955256698,780.6050113857295,751.7012497061091,1.0384511289437404,LAND,minecraft:old_growth_pine_taiga
0,0,60000,33.75,12.405718113576327,1249.3281656165773,743.3029260443739,1.6807792917823043,MAJOR_OCEAN,minecraft:deep_ocean
0,8192,60000,33.75,9.902883135356678,690.569296078394,749.4530838673004,0.9214309887350701,LAND,minecraft:plains
0,-8192,150000,54.0,4.22260583951846,916.2514447371036,605.8221653517985,1.5124099069650911,LAND,minecraft:old_growth_pine_taiga
0,0,150000,54.0,5.46389420395184,1181.362985464277,618.3500956711331,1.9105082925265366,MAJOR_OCEAN,minecraft:deep_cold_ocean
0,8192,150000,54.0,4.2108566492108,966.9360050380664,608.8190219333038,1.5882158247414193,LAND,minecraft:old_growth_pine_taiga
0,-8192,500000,75.0,-8.338586670885814,612.82340655143,503.26601825782467,1.2176927992731645,LAND,minecraft:ice_spikes
0,0,500000,75.0,-2.1196569969081795,1106.1378378808447,481.8461740556528,2.295624407620775,MAJOR_OCEAN,minecraft:deep_frozen_ocean
0,8192,500000,75.0,-8.27377574280157,696.0164440798088,502.3806718822394,1.3854363494361475,LAND,minecraft:ice_spikes
0,-8192,2000000,85.71428571428571,-7.448553675636415,1322.701630951694,430.0,3.076050304538823,COASTAL_WATER,minecraft:frozen_ocean
0,0,2000000,85.71428571428571,-5.8739333033536685,1042.0017581706243,430.0,2.423259902722382,MAJOR_OCEAN,minecraft:deep_frozen_ocean
0,8192,2000000,85.71428571428571,-7.316569736865293,1226.361899894162,430.0,2.8520044183585163,COASTAL_WATER,minecraft:frozen_ocean
9223372036854775807,-8192,-2000000,-85.71428571428571,-7.307927558621558,988.0758434595132,430.0,2.297850798743054,COASTAL_WATER,minecraft:frozen_ocean
9223372036854775807,0,-2000000,-85.71428571428571,-5.773812586768953,1246.712342795167,430.0,2.899331029756202,MAJOR_OCEAN,minecraft:deep_frozen_ocean
9223372036854775807,8192,-2000000,-85.71428571428571,-7.5325990855887515,1111.0756092669785,430.0,2.583896765737159,COASTAL_WATER,minecraft:frozen_ocean
9223372036854775807,-8192,-500000,-75.0,-7.849337882833183,610.671634294528,498.4683464321715,1.2250961142577272,LAND,minecraft:ice_spikes
9223372036854775807,0,-500000,-75.0,-2.1322520770133475,1043.5554509369415,481.61946261375977,2.1667634552672403,MAJOR_OCEAN,minecraft:deep_frozen_ocean
9223372036854775807,8192,-500000,-75.0,-8.217676915128475,674.4900653729062,501.22662284569475,1.3456788499052883,LAND,minecraft:ice_spikes
9223372036854775807,-8192,-150000,-54.0,4.516853405074305,820.4220267305237,611.1186215318038,1.342492272079828,LAND,minecraft:old_growth_pine_taiga
9223372036854775807,0,-150000,-54.0,5.406330212043935,1301.1705960709949,617.3139438167908,2.1077939500701803,MAJOR_OCEAN,minecraft:deep_cold_ocean
9223372036854775807,8192,-150000,-54.0,4.2456712819565725,850.1549842664127,608.7906580172586,1.3964652267090336,LAND,minecraft:old_growth_pine_taiga
9223372036854775807,-8192,-60000,-33.75,9.94340714027389,742.095282894535,750.6563377396092,0.9885952407051496,LAND,minecraft:plains
9223372036854775807,0,-60000,-33.75,12.466573202775495,1087.7726393943965,744.3983176499589,1.46127767030487,MAJOR_OCEAN,minecraft:deep_ocean
9223372036854775807,8192,-60000,-33.75,9.921516226310636,797.6796625957749,752.4026442611948,1.0601765805581913,LAND,minecraft:old_growth_pine_taiga
9223372036854775807,-8192,0,0.0,22.525903515232013,1294.5464383165993,925.4662632741763,1.398804569857216,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
9223372036854775807,0,0,0.0,22.389088805627395,1477.4455746494277,923.0035985012931,1.600693190198172,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
9223372036854775807,8192,0,0.0,22.578508272670526,1404.4058872549729,926.4131489080694,1.5159606584927003,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
9223372036854775807,-8192,60000,33.75,10.27002396193266,804.6141714993876,754.0692655831342,1.0670295266273266,LAND,minecraft:forest
9223372036854775807,0,60000,33.75,12.416010025316224,1171.436812401977,743.488180455692,1.575595743410461,MAJOR_OCEAN,minecraft:deep_ocean
9223372036854775807,8192,60000,33.75,9.702443977910447,745.3529227008366,750.0282951996904,0.9937664051759421,LAND,minecraft:plains
9223372036854775807,-8192,150000,54.0,4.4788894000465875,1020.1608216530573,609.5041630307861,1.6737552973883936,LAND,minecraft:old_growth_spruce_taiga
9223372036854775807,0,150000,54.0,5.531895133647838,1331.6402953284378,619.574112405661,2.14928330391015,MAJOR_OCEAN,minecraft:deep_cold_ocean
9223372036854775807,8192,150000,54.0,4.633829401897817,922.1447407364608,611.2373318221678,1.508652519615323,LAND,minecraft:old_growth_spruce_taiga
9223372036854775807,-8192,500000,75.0,-8.065317958535886,688.9188765233006,501.0285323070575,1.3750092701329306,LAND,minecraft:ice_spikes
9223372036854775807,0,500000,75.0,-1.9387845566578927,1306.1399094351082,485.10187798015795,2.6925063965399305,MAJOR_OCEAN,minecraft:deep_frozen_ocean
9223372036854775807,8192,500000,75.0,-5.24186606550042,748.5316580590861,445.32170843048243,1.6808784388644658,LAND,minecraft:snowy_taiga
9223372036854775807,-8192,2000000,85.71428571428571,-7.411683640757961,1375.4933098290464,430.0,3.198821650765224,COASTAL_WATER,minecraft:frozen_ocean
9223372036854775807,0,2000000,85.71428571428571,-5.928384997500111,1169.034844629515,430.0,2.7186856851849184,MAJOR_OCEAN,minecraft:deep_frozen_ocean
9223372036854775807,8192,2000000,85.71428571428571,-7.46733056004603,997.8301366875637,430.0,2.3205352015989855,COASTAL_WATER,minecraft:frozen_ocean
-9223372036854775807,-8192,-2000000,-85.71428571428571,-7.3632899567800925,1063.5555325506941,430.0,2.473384959420219,COASTAL_WATER,minecraft:frozen_ocean
-9223372036854775807,0,-2000000,-85.71428571428571,-6.085286730650324,1216.1767098132495,430.0,2.8283179297982546,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-9223372036854775807,8192,-2000000,-85.71428571428571,-7.439201299680255,1211.0687642404903,430.0,2.8164389866057915,COASTAL_WATER,minecraft:frozen_ocean
-9223372036854775807,-8192,-500000,-75.0,-8.324556370810935,658.0778232530683,503.4457391103382,1.307147468197839,LAND,minecraft:ice_spikes
-9223372036854775807,0,-500000,-75.0,-1.9643695750674723,1068.2366474441792,484.6413476487855,2.2041797560746286,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-9223372036854775807,8192,-500000,-75.0,-8.372211118315935,585.135534300383,503.02795604945123,1.1632266701353275,LAND,minecraft:ice_spikes
-9223372036854775807,-8192,-150000,-54.0,4.7446174178876,870.9549460294621,607.9360000048233,1.4326424920099352,LAND,minecraft:old_growth_pine_taiga
-9223372036854775807,0,-150000,-54.0,5.291391792580983,1126.0164685102861,615.2450522664577,1.8301918306571239,MAJOR_OCEAN,minecraft:deep_cold_ocean
-9223372036854775807,8192,-150000,-54.0,3.718861069884199,793.1717579761663,605.9014763505897,1.3090771172130586,LAND,minecraft:old_growth_pine_taiga
-9223372036854775807,-8192,-60000,-33.75,10.086934962083804,780.19927344081,748.1327025347069,1.0428621430362022,LAND,minecraft:forest
-9223372036854775807,0,-60000,-33.75,12.145112286296108,1244.973112232977,738.6120211533299,1.685557608836332,MAJOR_OCEAN,minecraft:deep_ocean
